date,time,timezone,username,tweet
17/04/2019,18:24:11,Eastern Daylight Time,balticessential,"Anxiety, Stress, and ADHD...  https://www.balticessentials.com/products/adhd-arthritis-carpal-tunnel-raw-unpolished-congac-lapis-lazuli-17-inch-baltic-amber-necklace-for-big-kid-child-or-adult?utm_campaign=outfy_sm_1555471641_692&utm_medium=socialmedia_post&utm_source=facebook …"
17/04/2019,18:24:09,Eastern Daylight Time,venustass,this picture cured my evening anxiety  https://twitter.com/truman_black/status/1118640546090635264 …
17/04/2019,18:24:03,Eastern Daylight Time,leahkh21,I’m gonna have an anxiety attack before today’s over lol
17/04/2019,18:24:00,Eastern Daylight Time,xlatavia,This gives me anxiety  https://twitter.com/escoosme/status/1117891131734249472 …
17/04/2019,18:24:00,Eastern Daylight Time,plutobaby_,yeah thank you for giving me anxiety attack and wasting my precious time... I can't believe these people
17/04/2019,18:23:53,Eastern Daylight Time,xxgenesiss,"Why is my anxiety acting upppp???? I did not miss you , leave me alone lol"
17/04/2019,18:23:52,Eastern Daylight Time,___lor__,"Gender dysphoria brain patterns are similar to anorexics, in areas of the brain dealing w body perception and  social anxiety and preoccupations with self image,  http://nature.com/articles/s41598-017-17352-8 …"
17/04/2019,18:23:50,Eastern Daylight Time,wonkuoy1on,Come watch us have anxiety. #schadenfreude welcome https://twitter.com/MatthewWForeman/status/1118628606429814784 …
17/04/2019,18:23:39,Eastern Daylight Time,techsavvy_teach,"Now tabs open do not give me anxiety. For me, it's part of my multitasking super power. What's driving me crazy is my laptop. I need a powerful computer with two large screens to take my multitasking to next level. If I get this new job, that's my first purchase. #edtech"
17/04/2019,18:23:33,Eastern Daylight Time,chuppyxo,Your anxiety has now reached maximum level. For sureee
17/04/2019,18:23:21,Eastern Daylight Time,patriciaresari,My step dad to my mom: “stop with the anxiety I’ll take care of it” A man👑
17/04/2019,18:23:16,Eastern Daylight Time,easyiove,u raise my anxiety levels boi!!!!
17/04/2019,18:23:14,Eastern Daylight Time,gay_flop,class anxiety                                   𝟱𝟬% class consciousness                    𝟱𝟬%
17/04/2019,18:23:13,Eastern Daylight Time,_preetygirl,This shit just made my anxiety tremble. 😫  https://twitter.com/alikeskin_tr/status/1046722816610119682 …
17/04/2019,18:23:10,Eastern Daylight Time,mostormwarning,"I’ve been through a house fire. We didn’t lose everything, we did lose my roommate’s two dogs. It really impacted me for a long time, I’d have weird dreams and anxiety. I suddenly became very stressed and anxious about locking doors or turning off straighteners...."
17/04/2019,18:23:09,Eastern Daylight Time,newmummyblog,The Stress Goblin’s Hat – Book review helping childhood anxiety #mummybloggers http://rviv.ly/pA1o0n 
17/04/2019,18:23:03,Eastern Daylight Time,sweetdisposiit,"Oof woke up with intense anxiety,,,,  Going back to sleep."
17/04/2019,18:23:02,Eastern Daylight Time,emmieandmike,Is it me or does anyone get the constant thought due to anxiety about death its horrible
17/04/2019,18:22:58,Eastern Daylight Time,wisteriasky233,Too late for that. I am on thin ice at work because of my anxiety and self loathing.
17/04/2019,18:22:55,Eastern Daylight Time,cindycrum,I got this stuff just a few days ago - all natural anxiety relief/rescue remedy
17/04/2019,18:22:54,Eastern Daylight Time,xfabegabe,"Time to be serious now. Imagine going through hours, maybe days of work and having anxiety after what you've just done. Maybe guilt if you messed up. I know there are people that go through that shit, but deary me, going through it is one hell of a pain. #MentalHealthMatters"
17/04/2019,18:22:52,Eastern Daylight Time,drksttimelinef,"You got this dude, recognizing the anxiety is half the fight of moving past it!! 🖤🖤🖤"
17/04/2019,18:22:47,Eastern Daylight Time,sunseokd,"Tell your anxiety to square up, I’m comin for it  pic.twitter.com/lq4q6wIMW7"
17/04/2019,18:22:45,Eastern Daylight Time,qntjinsol,my anxiety to me at night:  https://twitter.com/qntphon/status/1118640869098258433 …
17/04/2019,18:22:45,Eastern Daylight Time,jenn__morris,am i shaking because of anxiety or because of my energy drink: the sequel
17/04/2019,18:22:42,Eastern Daylight Time,tommytiernan,#BlackSummerNetflix has me doubling up on the #Xanax . Anxiety is real. Damn
17/04/2019,18:22:37,Eastern Daylight Time,shamescam,"whenever I came across gore and grotesque scenes, but not anymore, I have even tried to watch some nerve wracking webms and I didn't feel the least bit of shock, that somehow increased my anxiety, for I'm afraid of the effect of doing that after coming off my medication,"
17/04/2019,18:22:36,Eastern Daylight Time,shamescam,"That antidepressant got me feeling flat most of the time, though rarely I do feel low, my anxiety is still persistent but somehow less than before, and I think this has increased my tolerance towards unusual extreme situations, like I used to feel alert and shocked before"
17/04/2019,18:22:33,Eastern Daylight Time,lanadelrallied,sometimes I get annoyed I have to do another year in ncad/Dublin but then I recall...wtf am I supposed to do after that. It doesn’t ease my annoyance but it DOES increase my anxiety and dread
17/04/2019,18:22:29,Eastern Daylight Time,red__peril,"Well, it looks like my mental illness is going to destroy every aspect of my life. #anxiety #depression #mentalhealth"
17/04/2019,18:22:27,Eastern Daylight Time,joj_alfuraidy,Why is the dark always rise up my anxieties.. Feels like bad feelings always know when’s the time to come.. and when is mu weak point to catch them..
17/04/2019,18:22:26,Eastern Daylight Time,reads_m,"My dog is a stupid, precious cinnamon roll full of anxiety and this is how she sleeps - faceplanted into her basket.  pic.twitter.com/c4Bi3YjD1M"
17/04/2019,18:22:24,Eastern Daylight Time,karie_elizabeth,Starting a new anxiety/depression med is wild. It’s only the first day but I already feel a little better. Hi placebo effect
17/04/2019,18:22:21,Eastern Daylight Time,acjpretty,"Sorry. No. Non. Forget it. Too many are visibly suffering,  in work, out of work. Life is just too hard for too many today financially -  causing untold stress and anxieties. You caused this, purposefully. The Tories need to go. #GTTO"
17/04/2019,18:22:18,Eastern Daylight Time,katrinalishious,"Take notes, plebs. THIS is how you do a real karaoke performance (I'm not even joking. Don't let the anxiety destroy you and screech into that microphone because it's fun AF, okay? :P Okee.)  https://youtu.be/4n1sIW_Twn4  via @YouTube #music"
17/04/2019,18:21:58,Eastern Daylight Time,shannonsait,@blackShedArt 'Depression and anxiety got together for cocktails to laugh at the anxiety ridden grapes'  pic.twitter.com/voIkhLQhZm
17/04/2019,18:21:57,Eastern Daylight Time,shabbibs,Welp.. I hate my anxiety a lot right now
17/04/2019,18:21:57,Eastern Daylight Time,inthenoosphere,My name is Wil Wheaton. I Live With Chronic Depression and Generalized Anxiety. I Am Not Ashamed. by @wilw https://link.medium.com/uWPlFUuiHT 
17/04/2019,18:21:54,Eastern Daylight Time,august081551,"We have some skin in this. Tension, stress, anxiety, regarding The report. When Barr came out weeks ago I was shattered. Now the spin. Release the Mueller report.  https://twitter.com/mmpadellan/status/1118633768791810050 …"
17/04/2019,18:21:49,Eastern Daylight Time,nsm3055,Anxiety level مليون
17/04/2019,18:21:45,Eastern Daylight Time,speakitjess,"💙 one of the most dangerous states of mind to be in, is a state of confusion 💙 confusion manifests darkness, creates spiritual blindness, causes anxiety or uneasiness, invites fear or…  https://www.instagram.com/p/BwX4qwNl5ff/?utm_source=ig_twitter_share&igshid=1qmootyorp53 …"
17/04/2019,18:21:36,Eastern Daylight Time,srvoodoo,"I'm trying to get VIP's to see Tal in Ardmore, Pa.   I too, do not like large crowds...it freaks me out & gives me anxiety attacks."
17/04/2019,18:21:33,Eastern Daylight Time,koryguitarist,"@ArianaGrande If you have struggles with stress and anxiety, it's very helpful to practice deep balanced breathing. Breathe in through your nose & count to 4 silently in your mind. Do the samething on the exhale. This will bring peace & calm to your mind & body. Have a great day."
17/04/2019,18:21:31,Eastern Daylight Time,socalvalleygal,"They try to use antidepressants for everything, people with chronic pain, depression, anxiety bipolar. There's no one-size-fits-all cure, the doctors seem to think there is."
17/04/2019,18:21:26,Eastern Daylight Time,thewolfwithinme,"Shy? You? You can literally tear me apart if you wanted. 👀 And if I’m sober, you have to be too. 💕🙈 Hehe. As for the risk, I’m gonna try not to think about it. Because the anxiety is real. >.<"
17/04/2019,18:21:13,Eastern Daylight Time,ashadesofblue,Who do you think will survive the Great War in GOT? — This gives me so much anxiety even thinking about it. I know I'll lose some loves. I just don't want to have to choose  https://curiouscat.me/ashadesofblue/post/850912687?t=1555539673 …
17/04/2019,18:21:11,Eastern Daylight Time,3dancingfeet,"8 out of 10 teachers report that there are rising numbers of mental health problems in UK schools. These include anxiety, self-harm and even cases of suicide #mentalhealth #teaching Mental health of pupils is 'at crisis point', teachers warn https://www.theguardian.com/society/2019/apr/17/mental-health-young-people-england-crisis-point-teacher-school-leader-survey?CMP=share_btn_tw …"
17/04/2019,18:21:06,Eastern Daylight Time,ohtaylor__,Then Syd gunna be with me.  Anxiety gunna be through the roof
17/04/2019,18:21:03,Eastern Daylight Time,shinjles,I’ve been anxious all day for no reason and now I can feel an anxiety attack coming on at rehearsal. NICE.
17/04/2019,18:20:56,Eastern Daylight Time,beyond_adam,Ur giving me anxiety thinking about how crowded it is in Europe lol
17/04/2019,18:20:55,Eastern Daylight Time,lbrammart,I share your frustrations. It sometimes feels impossible. Today a colleague described me as outspoken for sharing my struggles with anxiety. It is very hard to change a culture.  https://twitter.com/doc_bipolar/status/1118564913667039234 …
17/04/2019,18:20:51,Eastern Daylight Time,genemiils,"Tambien los feelings of worthlessness y social anxiety making believe I have no place tend to make you seclude yourself pero puej, baby steps"
17/04/2019,18:20:50,Eastern Daylight Time,mandylulu__,my anxiety is thru the roof
17/04/2019,18:20:42,Eastern Daylight Time,lnella03,if you’re mad at me plz tell me why cuz lil do u kno I’m havin an anxiety attack
17/04/2019,18:20:36,Eastern Daylight Time,jhopeword,haven’t hhad an anxiety attack in so long. almosy forgto how bad they get fuckfuck
17/04/2019,18:20:33,Eastern Daylight Time,sajviantha,Nothing and I mean literally nothing gives me more anxiety than going bikini shopping online
17/04/2019,18:20:26,Eastern Daylight Time,daveburdick,"""... one of the most important benefits identified wasn’t literacy but mental health, particularly relating to anxiety and anger management. And it had the greatest impact on the most traumatized or vulnerable children."""
17/04/2019,18:20:22,Eastern Daylight Time,mehekbukhari_,Big 2019 and we’ve still got people that call others with depression and anxiety ‘attention seekers’ lmao
17/04/2019,18:20:22,Eastern Daylight Time,ju_man_jiii,Why does LinkedIn bring back my high school anxiety 😫
17/04/2019,18:20:20,Eastern Daylight Time,annecoker13,I feel your pain. My therapy of choice? Sirius XM Turbo playing over headphones or particularly loud in my truck. Works every time. Something to do with the beat and bass combo ratchets down my anxiety. But then I like music I can feel in those moments. Hope this helps. 😁
17/04/2019,18:20:19,Eastern Daylight Time,clehtaun,Knowing that every single one of the classes I signed up for next semester is above capacity and will be lotteried fills me with an immeasurable sense of anxiety and dread
17/04/2019,18:20:15,Eastern Daylight Time,fairyqueenie,"I’m not very good, I hate my voice but I need to get braver and more comfortable getting out there, especially with a couple of solos in our next show (there will be panic) so here’s a bit of @juliamichaels Anxiety. Please be gentle with me. I was so nervous singing this. 💛  pic.twitter.com/pTylOVn2U6"
17/04/2019,18:20:15,Eastern Daylight Time,kissbiite,"Playing #ORCΛ is so therapeutic, actually no joke an anxiety killer for me.  pic.twitter.com/kxwz2udPtW"
17/04/2019,18:20:11,Eastern Daylight Time,binfinent,"We can only hope. I had to report over 5.5k transactions for 2018, it was anxiety inducing."
